gene_id,total_peaks,disrupted_peaks,intact_peaks,fraction_disrupted,n_bqtl,mean_peak_breadth,abs_log2_ase,expression,drought_fc,annotation
Zm00001eb004250,1,0,1,0.0,0,25.0,1.4546071375756875,5.4,0.632,
Zm00001eb004260,4,1,3,0.25,1,12.25,,,,
Zm00001eb004280,3,1,2,0.3333333333333333,1,2.3333333333333335,,,,
Zm00001eb004290,1,1,0,1.0,2,25.0,0.2445161797940722,248.9,-1.098,
Zm00001eb004300,2,1,1,0.5,1,8.5,0.7369655941662062,1.0,-0.263,
Zm00001eb004310,3,3,0,1.0,7,16.666666666666668,0.2313596670765425,320.1,0.546,
Zm00001eb004320,1,1,0,1.0,3,25.0,0.5450587718774998,234.8,-1.496,
Zm00001eb004330,3,0,3,0.0,0,10.0,,,,
Zm00001eb004340,1,1,0,1.0,2,25.0,0.1447950735728845,4413.4,0.634,
Zm00001eb004350,4,1,3,0.25,2,11.25,0.1699250014423124,0.7,0.093,
Zm00001eb004370,1,0,1,0.0,0,25.0,0.2509668588393784,786.9,-0.019,
Zm00001eb004380,1,1,0,1.0,2,25.0,6.605661458809596,5.0,0.74,
Zm00001eb004390,1,1,0,1.0,4,25.0,0.5665204750201054,2285.3,1.913,
Zm00001eb004400,2,1,1,0.5,1,13.0,0.1415801794409903,661.5,0.566,
Zm00001eb004410,3,0,3,0.0,0,9.666666666666666,0.4434957796049912,692.5,-2.388,
Zm00001eb004420,2,1,1,0.5,2,20.5,0.4057065317184872,4180.7,1.479,
Zm00001eb004430,2,1,1,0.5,1,14.0,1.0517722677254209,42.7,-0.899,
Zm00001eb004440,2,1,1,0.5,1,16.5,0.456981776280259,677.9,-0.639,
Zm00001eb004450,4,2,2,0.5,2,4.5,,0.3,0.0,
Zm00001eb004460,2,0,2,0.0,0,6.0,1.0,2.7,1.1,
Zm00001eb004470,1,1,0,1.0,1,25.0,0.5,39.7,5.272,
Zm00001eb004480,3,1,2,0.3333333333333333,1,10.333333333333334,0.5104264107374324,65.1,0.453,
Zm00001eb004490,2,1,1,0.5,4,13.0,0.5012261401037584,636.9,0.409,
Zm00001eb004500,1,1,0,1.0,1,25.0,0.3778469860051646,532.7,0.431,
Zm00001eb004510,2,1,1,0.5,2,15.0,1.136343041898883,6.2,0.843,
Zm00001eb004530,3,0,3,0.0,0,6.0,,0.7,0.29,
Zm00001eb004540,4,3,1,0.75,4,9.75,0.802225028133912,62.2,0.182,
Zm00001eb004550,2,0,2,0.0,0,2.0,0.4955878196915375,1893.3,-0.385,
Zm00001eb004560,2,1,1,0.5,2,13.5,0.3353764767747234,30.5,0.608,
Zm00001eb004570,2,0,2,0.0,0,13.0,0.4184086353681919,37.7,-0.227,
Zm00001eb004590,2,0,2,0.0,0,13.0,0.7590577466376925,99.8,1.948,
Zm00001eb004600,2,1,1,0.5,7,14.5,,,,
Zm00001eb004630,1,0,1,0.0,0,25.0,0.4796259590618811,2602.1,5.361,
Zm00001eb004650,1,0,1,0.0,0,25.0,,,,
Zm00001eb004660,1,1,0,1.0,5,25.0,0.1318218875083218,6388.2,0.303,
Zm00001eb004670,1,1,0,1.0,1,25.0,0.4736983410029332,1817.5,-1.752,
Zm00001eb004710,2,1,1,0.5,1,13.0,,0.7,0.0,
Zm00001eb004730,4,1,3,0.25,1,10.0,1.415037499278844,7.6,3.109,
Zm00001eb004740,3,1,2,0.3333333333333333,1,9.0,5.142911875414542,1.5,-0.717,
Zm00001eb004750,3,2,1,0.6666666666666666,4,14.0,0.2153392865678307,103.9,-2.035,
Zm00001eb004760,2,0,2,0.0,0,2.5,0.707518749639422,2.6,1.276,
Zm00001eb004770,3,1,2,0.3333333333333333,2,11.666666666666666,0.3219326919959018,42.6,0.243,
Zm00001eb004780,2,1,1,0.5,2,13.0,0.4301902834063007,297.7,-1.414,
Zm00001eb004790,4,1,3,0.25,2,7.25,0.2402382042190369,694.3,0.007,
Zm00001eb004800,1,0,1,0.0,0,1.0,,,,
Zm00001eb004830,1,0,1,0.0,0,5.0,,,,
Zm00001eb004850,1,0,1,0.0,0,1.0,,,,
Zm00001eb004880,2,0,2,0.0,0,4.0,,,,
Zm00001eb004940,1,1,0,1.0,1,25.0,0.2278925105473177,86.3,0.384,
Zm00001eb004950,1,0,1,0.0,0,4.0,,,,
Zm00001eb004960,4,0,4,0.0,0,7.75,,,,
Zm00001eb004970,3,0,3,0.0,0,10.0,,,,
Zm00001eb004980,3,0,3,0.0,0,1.6666666666666667,,,,
Zm00001eb004990,1,1,0,1.0,5,25.0,0.5637707581128497,463.7,0.803,
Zm00001eb005010,2,0,2,0.0,0,4.5,0.9846307586585012,5.8,0.331,
Zm00001eb005020,2,2,0,1.0,4,25.0,0.5612379371128194,1009.3,0.072,
Zm00001eb005030,2,1,1,0.5,1,25.0,1.0794894880316426,237.8,0.04,
Zm00001eb005040,1,0,1,0.0,0,1.0,,,,
Zm00001eb005060,3,1,2,0.3333333333333333,1,9.333333333333334,0.5055908645980949,57.0,-0.745,
Zm00001eb005070,1,1,0,1.0,2,25.0,0.1352270073588745,558.2,0.698,
Zm00001eb005080,3,0,3,0.0,0,4.666666666666667,,,,
Zm00001eb005100,1,0,1,0.0,0,6.0,1.0018982094620854,40.1,1.932,
Zm00001eb005110,3,2,1,0.6666666666666666,3,13.666666666666666,1.4783249684773705,20.6,0.191,
Zm00001eb005130,3,1,2,0.3333333333333333,1,5.0,0.818098234511288,3.0,-0.603,
Zm00001eb005140,2,1,1,0.5,3,14.0,0.1199631287161739,608.0,0.583,
Zm00001eb005150,2,0,2,0.0,0,3.5,,,,
Zm00001eb005160,1,0,1,0.0,0,1.0,,,,
Zm00001eb005170,3,0,3,0.0,0,2.6666666666666665,0.7284547728684695,2.4,0.51,
Zm00001eb005180,2,0,2,0.0,0,5.5,,,,
Zm00001eb005190,4,1,3,0.25,2,24.0,0.4924439364995003,72.0,-0.192,
Zm00001eb005210,2,0,2,0.0,0,25.0,0.9170262912998616,21.3,-2.52,
Zm00001eb005220,3,0,3,0.0,0,9.0,0.0988267752479095,285.3,0.956,
Zm00001eb005230,1,0,1,0.0,0,25.0,0.1813304719876394,23.2,0.605,
Zm00001eb005240,1,0,1,0.0,0,1.0,,,,
Zm00001eb005250,2,0,2,0.0,0,1.0,,,,
Zm00001eb005260,1,0,1,0.0,0,1.0,,,,
Zm00001eb005270,1,0,1,0.0,0,11.0,0.6026645024546151,6.8,-0.819,
Zm00001eb005280,1,0,1,0.0,0,22.0,1.1191839019322558,23.3,0.268,
Zm00001eb005290,3,0,3,0.0,0,12.333333333333334,,,,
Zm00001eb005300,1,0,1,0.0,0,2.0,1.4679603061655095,3.5,-0.62,
Zm00001eb005310,1,0,1,0.0,0,10.0,,0.5,0.0,
Zm00001eb005320,1,1,0,1.0,1,25.0,0.5291217073968829,43.2,1.113,
Zm00001eb005330,1,0,1,0.0,0,25.0,0.5050448401997355,7549.1,-1.333,
Zm00001eb005340,3,0,3,0.0,0,8.666666666666666,0.2654054943944357,199.6,0.28,
Zm00001eb005350,1,0,1,0.0,0,3.0,0.4616244590724663,5.4,1.574,
Zm00001eb005370,2,0,2,0.0,0,14.0,0.3887987097233152,78.5,0.779,
Zm00001eb005380,1,1,0,1.0,1,25.0,0.1630199057856142,2058.8,-0.275,
Zm00001eb005390,1,1,0,1.0,5,25.0,0.2908833496007615,229.0,-0.236,
Zm00001eb005400,1,0,1,0.0,0,25.0,0.2071919603022457,138.3,0.625,
Zm00001eb005420,2,0,2,0.0,0,13.0,0.2588703876787834,306.7,-0.307,
Zm00001eb005430,2,2,0,1.0,6,25.0,0.1584169094749833,1359.7,0.607,
Zm00001eb005440,2,0,2,0.0,0,13.0,0.4349910385762658,9.4,1.552,
Zm00001eb005450,1,1,0,1.0,1,25.0,0.4150374992788437,0.9,-0.199,
Zm00001eb005460,1,1,0,1.0,3,25.0,0.1244483864124869,13152.9,0.143,
Zm00001eb005470,2,2,0,1.0,5,25.0,,,,
Zm00001eb005480,4,1,3,0.25,2,8.75,,,,
Zm00001eb005490,1,1,0,1.0,2,22.0,,,,
Zm00001eb005500,1,1,0,1.0,1,21.0,,,,
Zm00001eb005530,1,0,1,0.0,0,25.0,0.2376046741753341,646.1,1.007,
Zm00001eb005540,2,0,2,0.0,0,13.0,0.3999876958460032,3.9,-1.553,
Zm00001eb005550,2,1,1,0.5,5,13.5,1.4180676177559437,938.9,0.376,
Zm00001eb005560,1,1,0,1.0,2,14.0,,,,
Zm00001eb005570,4,3,1,0.75,8,15.75,1.6293265589294552,77.3,-1.386,
Zm00001eb005580,1,0,1,0.0,0,21.0,0.2494870776680118,1.2,-0.567,
Zm00001eb005590,2,2,0,1.0,4,25.0,,,,
Zm00001eb005600,3,2,1,0.6666666666666666,2,15.666666666666666,0.7147818354131981,46.2,-0.851,
Zm00001eb005630,1,1,0,1.0,1,16.0,0.2872472728152715,224.0,0.807,
Zm00001eb005640,2,1,1,0.5,1,22.5,1.6973799697038894,16.2,-0.341,
Zm00001eb005650,2,1,1,0.5,1,3.5,,,,
Zm00001eb005660,3,1,2,0.3333333333333333,1,14.0,0.2531788595129781,596.7,0.458,
Zm00001eb005670,4,1,3,0.25,1,12.25,0.3152328704326358,197.9,0.151,
Zm00001eb005680,1,1,0,1.0,1,18.0,1.4080847386370767,85.5,-1.025,
Zm00001eb005690,2,1,1,0.5,2,25.0,0.3912294960703991,124.8,0.139,
Zm00001eb005700,2,2,0,1.0,2,25.0,0.3710141733160722,325.8,1.17,
Zm00001eb005710,2,2,0,1.0,3,18.0,0.794077373475752,205.2,-0.561,
Zm00001eb005740,1,0,1,0.0,0,17.0,,,,
Zm00001eb005760,1,1,0,1.0,1,25.0,0.3252306172991246,505.1,-0.214,
Zm00001eb005770,1,0,1,0.0,0,22.0,0.3411719354797593,60.5,0.429,
Zm00001eb005780,3,0,3,0.0,0,8.666666666666666,0.5080514487017983,268.0,0.603,
Zm00001eb005800,1,1,0,1.0,1,25.0,0.4648053360543011,4.9,-0.829,
Zm00001eb005810,2,0,2,0.0,0,11.5,1.1321978656325504,10.7,0.127,
Zm00001eb005820,3,0,3,0.0,0,8.666666666666666,0.1844814864197939,1859.3,-0.281,
Zm00001eb005830,3,1,2,0.3333333333333333,1,9.666666666666666,0.1103759457114586,291.7,-1.167,
Zm00001eb005840,1,1,0,1.0,2,24.0,0.3163608687013949,175.9,1.527,
Zm00001eb005850,2,2,0,1.0,3,24.5,0.7697189731562275,107.9,-0.106,
Zm00001eb005890,1,0,1,0.0,0,25.0,0.2895066171949848,0.6,0.053,
Zm00001eb005900,2,2,0,1.0,4,24.5,1.3240613640904784,100.3,1.233,
Zm00001eb005920,2,0,2,0.0,0,13.0,0.5419160255401626,731.7,1.824,
Zm00001eb005930,2,1,1,0.5,2,17.0,5.993054435054942,3.4,0.513,
Zm00001eb005940,1,0,1,0.0,0,25.0,0.4451099014299946,438.1,0.12,
Zm00001eb005950,2,1,1,0.5,2,25.0,0.0549503240954959,1159.4,-0.126,
Zm00001eb005960,2,1,1,0.5,2,14.5,0.3710343544697094,1378.4,0.715,
Zm00001eb005970,2,1,1,0.5,1,17.0,1.4561510243379618,26.0,0.53,
Zm00001eb005980,3,2,1,0.6666666666666666,2,10.0,1.306780029913013,49.1,1.073,
Zm00001eb005990,1,1,0,1.0,1,25.0,0.4973234065569762,298.8,1.764,
Zm00001eb006000,1,1,0,1.0,1,25.0,0.2946739209218388,1356.5,1.025,
Zm00001eb006010,2,0,2,0.0,0,13.0,0.6333347783286003,13.3,1.426,
Zm00001eb006020,3,1,2,0.3333333333333333,1,6.0,0.2644252329393475,1066.1,0.14,
Zm00001eb006030,1,0,1,0.0,0,4.0,,,,
Zm00001eb006040,2,1,1,0.5,1,15.5,0.7819523810052099,102.9,0.008,
Zm00001eb006050,1,1,0,1.0,1,25.0,,,,
Zm00001eb006080,1,0,1,0.0,0,25.0,0.7357487287740141,426.3,0.753,
Zm00001eb006090,4,0,4,0.0,0,6.5,,,,
Zm00001eb006100,1,0,1,0.0,0,1.0,0.9959142472784326,7.9,1.074,
Zm00001eb006110,1,0,1,0.0,0,18.0,,,,
Zm00001eb006120,1,0,1,0.0,0,18.0,,,,
Zm00001eb006140,1,1,0,1.0,2,25.0,0.5128974695454052,354.3,1.102,
Zm00001eb006150,1,1,0,1.0,3,25.0,0.5305183579470117,60.6,0.901,
Zm00001eb006160,2,1,1,0.5,2,13.0,0.2630344058337938,0.9,-0.379,
Zm00001eb006180,2,0,2,0.0,0,7.0,1.0324228380729787,10.0,-1.686,
Zm00001eb006190,1,1,0,1.0,3,24.0,,,,
Zm00001eb006200,2,0,2,0.0,0,13.0,0.6956094593609288,2.6,0.38,
Zm00001eb006210,4,3,1,0.75,7,6.25,7.288502958639227,6.0,1.936,
Zm00001eb006240,1,1,0,1.0,1,25.0,,,,
Zm00001eb006260,1,1,0,1.0,6,25.0,0.7405371979581997,103.6,0.374,
Zm00001eb006270,1,1,0,1.0,4,25.0,0.7494001169614396,1188.1,1.752,
Zm00001eb006280,1,0,1,0.0,0,1.0,,,,
Zm00001eb006290,2,1,1,0.5,2,17.5,,,,
Zm00001eb006300,2,2,0,1.0,3,13.5,0.4060832728065838,843.7,-0.463,
Zm00001eb006310,2,1,1,0.5,2,25.0,0.4072468171335471,72.0,-1.036,
Zm00001eb006320,1,0,1,0.0,0,8.0,0.6935561041708586,50.7,1.166,
Zm00001eb006330,1,0,1,0.0,0,8.0,,1.7,-1.585,
Zm00001eb006340,1,0,1,0.0,0,3.0,,,,
Zm00001eb006350,2,0,2,0.0,0,12.0,0.6435062256867603,665.0,-0.105,
Zm00001eb006360,2,1,1,0.5,1,12.0,,0.7,0.29,
Zm00001eb006380,1,1,0,1.0,1,25.0,0.3192906488920162,199.2,0.514,
Zm00001eb006390,2,1,1,0.5,2,12.5,0.486489571192137,228.3,0.064,
Zm00001eb006400,3,1,2,0.3333333333333333,1,9.666666666666666,0.3440638638328168,128.3,-0.026,
Zm00001eb006410,3,1,2,0.3333333333333333,1,14.666666666666666,1.0145780989416255,24.9,-1.169,
Zm00001eb006420,2,1,1,0.5,1,13.0,,1.4,0.041,
Zm00001eb006430,3,0,3,0.0,0,10.0,,1.3,0.354,
Zm00001eb006440,2,0,2,0.0,0,7.0,,,,
Zm00001eb006450,1,1,0,1.0,1,25.0,0.2966943675423221,157.2,-0.243,
Zm00001eb006470,1,1,0,1.0,2,25.0,0.4111570126277877,236.3,-0.912,
Zm00001eb006480,1,1,0,1.0,1,25.0,0.3164838180056108,697.6,0.285,
Zm00001eb006490,2,0,2,0.0,0,11.5,,,,
Zm00001eb006510,2,1,1,0.5,1,12.5,0.1222764819114701,283.0,0.406,
Zm00001eb006520,1,0,1,0.0,0,23.0,0.7618705328858495,8.9,0.717,
Zm00001eb006530,1,1,0,1.0,2,25.0,2.4883008185759863,44.2,-1.974,
Zm00001eb006540,2,2,0,1.0,2,13.0,0.6406898165698226,153.5,0.663,
Zm00001eb006550,1,0,1,0.0,0,1.0,0.4802692681353681,165.2,0.798,
Zm00001eb006560,2,0,2,0.0,0,14.0,0.193462741537657,49.7,0.489,
Zm00001eb006570,1,1,0,1.0,1,25.0,0.4471513724789466,42.7,0.451,
Zm00001eb006590,1,1,0,1.0,1,25.0,0.3214534637380278,17.0,0.22,
Zm00001eb006610,1,0,1,0.0,0,21.0,1.0781277799839482,1.7,0.479,
Zm00001eb006620,2,2,0,1.0,3,25.0,0.2224507869699602,317.1,0.007,
Zm00001eb006630,2,1,1,0.5,2,14.0,,,,
Zm00001eb006640,3,2,1,0.6666666666666666,2,12.0,,,,
Zm00001eb006650,2,1,1,0.5,2,15.0,,,,
Zm00001eb006660,3,1,2,0.3333333333333333,1,9.666666666666666,1.5336155816078263,1113.3,0.76,
Zm00001eb006670,3,2,1,0.6666666666666666,4,11.333333333333334,,1.0,0.705,
Zm00001eb006680,1,0,1,0.0,0,10.0,1.0577386087099678,14.0,4.055,
Zm00001eb006690,1,1,0,1.0,2,25.0,0.4925401804119357,147.3,2.674,
Zm00001eb006700,2,0,2,0.0,0,17.0,0.6845986399363887,89.7,1.894,
Zm00001eb006710,1,1,0,1.0,2,1.0,,,,
Zm00001eb006720,2,2,0,1.0,3,20.5,0.7994544117832968,628.6,1.993,
Zm00001eb006740,1,0,1,0.0,0,6.0,,1.0,-1.0,
Zm00001eb006760,3,0,3,0.0,0,9.0,0.8434808737871503,160.9,-0.022,
Zm00001eb006770,3,1,2,0.3333333333333333,1,17.0,0.9810324224327625,302.1,1.52,
Zm00001eb006780,2,0,2,0.0,0,1.5,,,,
Zm00001eb006790,2,0,2,0.0,0,1.5,,,,
Zm00001eb006800,1,1,0,1.0,3,23.0,,,,
Zm00001eb006830,1,0,1,0.0,0,25.0,0.6604850642621876,496.9,-1.717,
Zm00001eb006850,4,1,3,0.25,2,15.0,0.5078989671296612,37.5,1.045,
Zm00001eb006860,3,2,1,0.6666666666666666,2,8.333333333333334,0.8129215168806224,21.0,2.488,
Zm00001eb006870,3,1,2,0.3333333333333333,1,9.0,0.1764045040165757,239.3,0.321,
Zm00001eb006880,4,2,2,0.5,3,13.5,0.4552621428840528,245.5,1.275,
Zm00001eb006890,1,1,0,1.0,5,25.0,1.738799610116739,27.6,0.959,
Zm00001eb006900,3,1,2,0.3333333333333333,1,3.3333333333333335,,,,
Zm00001eb006910,2,1,1,0.5,1,10.0,,,,
Zm00001eb006920,2,1,1,0.5,1,13.0,0.4408688266957759,97.4,0.51,
Zm00001eb006930,3,1,2,0.3333333333333333,2,8.666666666666666,0.8751483791897826,38.6,0.38,
Zm00001eb006940,3,1,2,0.3333333333333333,4,16.0,1.3887116761698242,50.0,0.759,
Zm00001eb006950,1,0,1,0.0,0,22.0,0.3259407010329304,2.8,0.905,
Zm00001eb006970,2,0,2,0.0,0,9.0,,,,
Zm00001eb007000,2,1,1,0.5,1,25.0,0.6150499074602371,54.6,1.636,
Zm00001eb007010,4,0,4,0.0,0,3.75,0.2199196045130866,148.8,0.695,
Zm00001eb007020,3,0,3,0.0,0,1.3333333333333333,,,,
Zm00001eb007030,1,1,0,1.0,1,25.0,0.11731454358603,424.2,0.562,
Zm00001eb007050,2,0,2,0.0,0,12.0,0.266149503139614,321.7,0.492,
Zm00001eb007060,2,0,2,0.0,0,25.0,0.703047960092209,583.7,1.295,
Zm00001eb007070,1,0,1,0.0,0,25.0,0.4423267084048097,8.1,-0.927,
Zm00001eb007080,1,0,1,0.0,0,25.0,,,,
Zm00001eb007090,1,0,1,0.0,0,25.0,0.0528118165329549,992.9,0.18,
Zm00001eb007100,2,1,1,0.5,2,7.5,3.240563344868308,3.1,1.788,
Zm00001eb007110,2,1,1,0.5,2,7.5,,,,
Zm00001eb007120,3,2,1,0.6666666666666666,2,14.0,,,,
Zm00001eb007130,4,4,0,1.0,4,11.0,0.1995929619135138,196.1,0.344,
Zm00001eb007140,1,1,0,1.0,2,25.0,1.0456024975043854,6.7,1.206,
Zm00001eb007150,1,0,1,0.0,0,25.0,0.301740463901241,86.3,0.296,
Zm00001eb007170,2,1,1,0.5,2,13.0,0.539908941214241,118.6,0.398,
Zm00001eb007180,2,0,2,0.0,0,13.0,0.3716194585972156,107.1,-0.317,
Zm00001eb007190,4,0,4,0.0,0,7.25,0.6244667056766713,6.0,0.973,
Zm00001eb007200,2,0,2,0.0,0,7.5,0.9879038817992628,11.8,0.377,
Zm00001eb007220,4,0,4,0.0,0,7.25,0.2131889997220089,63.4,0.297,
Zm00001eb007230,3,0,3,0.0,0,9.333333333333334,,,,
Zm00001eb007240,2,1,1,0.5,1,13.0,0.3189815004923884,79.0,0.763,
Zm00001eb007250,1,1,0,1.0,3,25.0,0.2034741844183173,729.2,0.04,
Zm00001eb007270,2,1,1,0.5,1,14.0,0.2892186798138279,292.8,0.692,
Zm00001eb007280,1,1,0,1.0,1,25.0,0.324101925357196,1378.8,-1.328,
Zm00001eb007310,2,1,1,0.5,1,13.5,0.3558165971427636,46.1,-1.019,
Zm00001eb007320,2,1,1,0.5,2,23.5,0.6081688843181599,1095.8,0.397,
Zm00001eb007420,1,1,0,1.0,2,25.0,,,,
Zm00001eb007430,3,2,1,0.6666666666666666,5,16.666666666666668,,,,
Zm00001eb007440,3,2,1,0.6666666666666666,5,16.666666666666668,0.3906246238971104,74.6,-0.531,
Zm00001eb007450,1,1,0,1.0,1,24.0,,,,
Zm00001eb007460,3,0,3,0.0,0,6.666666666666667,,,,
Zm00001eb007490,1,0,1,0.0,0,4.0,0.3910856557014026,121.0,-0.626,
Zm00001eb007500,1,1,0,1.0,4,25.0,,,,
Zm00001eb007510,2,1,1,0.5,4,13.5,0.4488727686233009,203.4,-0.961,
Zm00001eb007550,1,0,1,0.0,0,1.0,,,,
Zm00001eb007570,2,1,1,0.5,1,14.5,0.4183891610323071,285.7,0.231,
Zm00001eb007580,2,0,2,0.0,0,2.0,,,,
Zm00001eb007590,2,1,1,0.5,2,14.0,,,,
Zm00001eb007600,1,1,0,1.0,1,25.0,0.1909089687250267,306.6,0.88,
Zm00001eb007610,2,1,1,0.5,3,25.0,0.6804405007053806,29.5,0.314,
Zm00001eb007640,1,1,0,1.0,1,24.0,1.1624069141287434,15.2,3.065,
Zm00001eb007650,2,1,1,0.5,4,13.0,0.49934479217379,561.4,2.392,
Zm00001eb007670,1,1,0,1.0,1,2.0,0.3394832976090216,2112.0,0.551,
Zm00001eb007680,2,0,2,0.0,0,24.5,0.3625780010019336,228.8,0.891,
Zm00001eb007690,1,0,1,0.0,0,25.0,0.1411326427683147,288.1,0.204,
Zm00001eb007700,2,0,2,0.0,0,13.0,0.8789609279046149,125.6,-0.033,
Zm00001eb007720,3,0,3,0.0,0,3.0,,,,
Zm00001eb007730,1,0,1,0.0,0,2.0,2.1806617299765096,111.6,0.264,
Zm00001eb007740,3,1,2,0.3333333333333333,1,1.3333333333333333,0.8526068811667589,4.7,2.288,
Zm00001eb007750,3,0,3,0.0,0,1.6666666666666667,0.2821830657749656,159.9,0.812,
Zm00001eb007760,2,0,2,0.0,0,2.0,0.5333806541357616,202.1,0.499,
Zm00001eb007770,1,0,1,0.0,0,25.0,0.8143059240310585,14.7,0.706,
Zm00001eb007780,1,1,0,1.0,3,25.0,0.1745440982436903,129.7,0.752,
Zm00001eb007790,4,2,2,0.5,2,3.5,1.0,0.7,-0.152,
Zm00001eb007800,2,1,1,0.5,1,14.0,0.3470057321948847,285.5,0.735,
Zm00001eb007810,1,0,1,0.0,0,25.0,0.4801884760503166,480.5,0.28,
Zm00001eb007820,2,0,2,0.0,0,9.5,0.471164268940377,38.5,0.488,
Zm00001eb007830,1,0,1,0.0,0,25.0,0.5567024695810597,32.5,-0.437,
Zm00001eb007840,1,0,1,0.0,0,3.0,,,,
Zm00001eb007850,1,0,1,0.0,0,3.0,,,,
Zm00001eb007860,1,0,1,0.0,0,25.0,1.5149505531462035,12.1,1.157,
Zm00001eb007870,3,0,3,0.0,0,11.0,0.537546216139801,43.1,0.987,
Zm00001eb007880,4,1,3,0.25,1,5.5,0.2630344058337938,0.8,0.142,
Zm00001eb007890,2,0,2,0.0,0,3.0,,,,
Zm00001eb007900,1,1,0,1.0,3,25.0,0.5969887725460739,10.5,-1.988,
Zm00001eb007910,1,1,0,1.0,2,25.0,,,,
Zm00001eb007920,3,2,1,0.6666666666666666,3,17.333333333333332,0.7031940065770799,4.8,-0.211,
Zm00001eb007930,1,1,0,1.0,3,24.0,1.0880488116248783,39.4,0.669,
Zm00001eb007940,2,0,2,0.0,0,1.5,1.076304140332344,13.2,1.08,
Zm00001eb007950,2,0,2,0.0,0,8.5,0.6208154603109385,4.1,1.714,
Zm00001eb007960,1,0,1,0.0,0,25.0,0.3739984926247514,26.9,0.815,
Zm00001eb007970,1,0,1,0.0,0,25.0,,,,
Zm00001eb007990,1,0,1,0.0,0,21.0,0.6214883767462701,2.4,-0.354,
Zm00001eb008010,1,0,1,0.0,0,25.0,0.4513268815338215,95.7,2.067,
Zm00001eb008030,2,1,1,0.5,3,13.0,,,,
Zm00001eb008040,1,0,1,0.0,0,2.0,,,,
Zm00001eb008060,1,1,0,1.0,2,24.0,0.1544569201064413,305.1,0.459,
Zm00001eb008070,1,1,0,1.0,3,25.0,0.9017992543995932,1010.2,1.053,
Zm00001eb008080,3,3,0,1.0,12,25.0,0.6450672872575273,3189.5,-0.023,
Zm00001eb008090,2,0,2,0.0,0,13.0,0.684422289099291,162.9,-0.196,
Zm00001eb008100,4,0,4,0.0,0,9.25,0.7789198906987002,641.0,-0.515,
Zm00001eb008130,2,2,0,1.0,3,25.0,,0.5,0.0,
Zm00001eb008140,2,1,1,0.5,1,12.0,0.8185480976269638,11.1,0.536,
Zm00001eb008150,3,2,1,0.6666666666666666,2,17.0,0.5303018672366753,30.2,-1.017,
Zm00001eb008160,3,1,2,0.3333333333333333,1,12.333333333333334,0.2695699857606042,80.7,-0.014,
Zm00001eb008170,3,0,3,0.0,0,10.333333333333334,0.4299756053654512,662.9,-0.524,
Zm00001eb008180,1,0,1,0.0,0,19.0,0.7233083338141042,3.5,0.035,
Zm00001eb008200,2,1,1,0.5,1,8.0,1.782082783196087,55.5,3.261,
Zm00001eb008210,1,0,1,0.0,0,1.0,,,,
Zm00001eb008220,1,0,1,0.0,0,1.0,,,,
Zm00001eb008240,2,2,0,1.0,3,24.0,0.7107514808677725,3.3,0.989,
Zm00001eb008250,2,1,1,0.5,4,13.0,0.923238660295825,44.0,0.9,
Zm00001eb008260,5,1,4,0.2,1,8.4,2.44350942234868,6.2,-0.013,
Zm00001eb008270,3,2,1,0.6666666666666666,4,20.666666666666668,0.8925353464686824,125.8,0.321,
Zm00001eb008280,1,0,1,0.0,0,2.0,6.245547832329388,0.7,-0.151,
Zm00001eb008290,2,0,2,0.0,0,2.0,,,,
Zm00001eb008300,1,0,1,0.0,0,2.0,,,,
Zm00001eb008310,2,1,1,0.5,2,15.0,0.5015392437735656,262.6,0.329,
Zm00001eb008340,1,1,0,1.0,2,25.0,0.2337009375721567,621.4,0.5,
Zm00001eb008360,2,1,1,0.5,1,4.0,1.421197313270611,3801.2,2.718,
Zm00001eb008370,1,0,1,0.0,0,23.0,0.5150435693135079,633.3,0.352,
Zm00001eb008380,3,0,3,0.0,0,12.0,,0.8,0.263,
Zm00001eb008400,4,1,3,0.25,2,12.5,0.2270233186001921,671.6,0.821,
Zm00001eb008410,4,1,3,0.25,2,12.5,0.135468420428834,29.5,-0.025,
Zm00001eb008420,2,0,2,0.0,0,13.5,1.2329126771695929,88.9,-0.376,
Zm00001eb008430,2,0,2,0.0,0,13.5,1.107795803678285,162.6,-0.345,
Zm00001eb008440,2,2,0,1.0,8,16.0,0.5308911950979089,745.8,1.767,
Zm00001eb008450,3,2,1,0.6666666666666666,5,18.333333333333332,0.3509012659888547,92.2,0.202,
Zm00001eb008460,3,1,2,0.3333333333333333,1,7.666666666666667,0.4018766504600444,103.8,0.683,
Zm00001eb008470,3,1,2,0.3333333333333333,2,9.0,0.591883057480486,234.5,0.276,
Zm00001eb008480,4,1,3,0.25,1,9.75,0.1644665470304696,733.5,0.751,
Zm00001eb008490,3,0,3,0.0,0,15.0,0.1224276181777604,323.8,0.628,
Zm00001eb008500,3,1,2,0.3333333333333333,1,10.0,1.0999776882792462,6.2,-0.586,
Zm00001eb008510,2,0,2,0.0,0,1.0,,,,
Zm00001eb008520,1,1,0,1.0,1,25.0,2.459369400503207,15.1,2.396,
Zm00001eb008530,1,0,1,0.0,0,7.0,0.7787057853523183,15.9,-0.156,
Zm00001eb008550,1,0,1,0.0,0,25.0,0.0799608859151174,1357.8,0.792,
Zm00001eb008560,1,0,1,0.0,0,1.0,,,,
